date,store_id,sku_id,true_demand_units,promo_flag,holiday_flag,category,forecast_units
2026-01-27,ST015,SKU0070,1,0,0,Personal Care,2.7142857142857144
2026-01-28,ST015,SKU0070,5,0,0,Personal Care,2.2857142857142856
2026-01-29,ST015,SKU0070,7,0,0,Personal Care,2.4285714285714284
2026-01-30,ST015,SKU0070,2,0,0,Personal Care,3.142857142857143
2026-01-03,ST015,SKU0071,15,0,0,Grocery,8.857142857142858
2026-01-04,ST015,SKU0071,19,0,0,Grocery,9.571428571428571
2026-01-05,ST015,SKU0071,7,0,0,Grocery,11.571428571428571
2026-01-06,ST015,SKU0071,2,0,0,Grocery,11.0
2026-01-07,ST015,SKU0071,13,0,0,Grocery,10.142857142857142
2026-01-08,ST015,SKU0071,4,0,0,Grocery,10.285714285714286
2026-01-09,ST015,SKU0071,3,0,0,Grocery,10.285714285714286
2026-01-10,ST015,SKU0071,7,0,0,Grocery,9.0
2026-01-11,ST015,SKU0071,16,0,0,Grocery,7.857142857142857
2026-01-12,ST015,SKU0071,14,0,0,Grocery,7.428571428571429
2026-01-13,ST015,SKU0071,7,0,0,Grocery,8.428571428571429
2026-01-14,ST015,SKU0071,11,0,0,Grocery,9.142857142857142
2026-01-15,ST015,SKU0071,9,0,0,Grocery,8.857142857142858
2026-01-16,ST015,SKU0071,9,0,0,Grocery,9.571428571428571
2026-01-17,ST015,SKU0071,5,0,0,Grocery,10.428571428571429
2026-01-18,ST015,SKU0071,33,0,0,Grocery,10.142857142857142
2026-01-19,ST015,SKU0071,8,0,0,Grocery,12.571428571428571
2026-01-20,ST015,SKU0071,8,0,0,Grocery,11.714285714285714
2026-01-21,ST015,SKU0071,10,0,0,Grocery,11.857142857142858
2026-01-22,ST015,SKU0071,6,0,0,Grocery,11.714285714285714
2026-01-23,ST015,SKU0071,19,0,0,Grocery,11.285714285714286
2026-01-24,ST015,SKU0071,3,0,0,Grocery,12.714285714285714
2026-01-25,ST015,SKU0071,18,0,0,Grocery,12.428571428571429
2026-01-26,ST015,SKU0071,9,0,0,Grocery,10.285714285714286
2026-01-27,ST015,SKU0071,11,0,0,Grocery,10.428571428571429
2026-01-28,ST015,SKU0071,11,0,0,Grocery,10.857142857142858
2026-01-29,ST015,SKU0071,9,0,0,Grocery,11.0
2026-01-30,ST015,SKU0071,13,0,0,Grocery,11.428571428571429
2026-01-03,ST015,SKU0072,8,0,0,Snacks,7.0
2026-01-04,ST015,SKU0072,6,0,0,Snacks,6.571428571428571
2026-01-05,ST015,SKU0072,10,0,0,Snacks,6.0
2026-01-06,ST015,SKU0072,2,0,0,Snacks,6.714285714285714
2026-01-07,ST015,SKU0072,5,0,0,Snacks,6.571428571428571
2026-01-08,ST015,SKU0072,9,0,0,Snacks,6.0
2026-01-09,ST015,SKU0072,2,0,0,Snacks,6.714285714285714
2026-01-10,ST015,SKU0072,15,0,0,Snacks,6.0
2026-01-11,ST015,SKU0072,17,0,0,Snacks,7.0
2026-01-12,ST015,SKU0072,7,0,0,Snacks,8.571428571428571
2026-01-13,ST015,SKU0072,3,0,0,Snacks,8.142857142857142
2026-01-14,ST015,SKU0072,2,0,0,Snacks,8.285714285714286
2026-01-15,ST015,SKU0072,3,0,0,Snacks,7.857142857142857
2026-01-16,ST015,SKU0072,8,0,0,Snacks,7.0
2026-01-17,ST015,SKU0072,9,0,0,Snacks,7.857142857142857
2026-01-18,ST015,SKU0072,7,0,0,Snacks,7.0
2026-01-19,ST015,SKU0072,1,0,0,Snacks,5.571428571428571
2026-01-20,ST015,SKU0072,4,0,0,Snacks,4.714285714285714
2026-01-21,ST015,SKU0072,3,0,0,Snacks,4.857142857142857
2026-01-22,ST015,SKU0072,9,0,0,Snacks,5.0
2026-01-23,ST015,SKU0072,6,0,0,Snacks,5.857142857142857
2026-01-24,ST015,SKU0072,4,0,0,Snacks,5.571428571428571
2026-01-25,ST015,SKU0072,5,0,0,Snacks,4.857142857142857
2026-01-26,ST015,SKU0072,4,0,0,Snacks,4.571428571428571
2026-01-27,ST015,SKU0072,12,0,0,Snacks,5.0
2026-01-28,ST015,SKU0072,2,0,0,Snacks,6.142857142857143
2026-01-29,ST015,SKU0072,12,0,0,Snacks,6.0
2026-01-30,ST015,SKU0072,9,0,0,Snacks,6.428571428571429
2026-01-03,ST015,SKU0073,7,0,0,Dairy,8.285714285714286
2026-01-04,ST015,SKU0073,1,0,0,Dairy,8.285714285714286
2026-01-05,ST015,SKU0073,10,0,0,Dairy,6.571428571428571
2026-01-06,ST015,SKU0073,4,0,0,Dairy,6.714285714285714
2026-01-07,ST015,SKU0073,14,0,0,Dairy,6.285714285714286
2026-01-08,ST015,SKU0073,0,0,0,Dairy,7.0
2026-01-09,ST015,SKU0073,11,0,0,Dairy,5.142857142857143
2026-01-10,ST015,SKU0073,8,0,0,Dairy,6.714285714285714
2026-01-11,ST015,SKU0073,2,0,0,Dairy,6.857142857142857
2026-01-12,ST015,SKU0073,9,0,0,Dairy,7.0
2026-01-13,ST015,SKU0073,13,0,0,Dairy,6.857142857142857
2026-01-14,ST015,SKU0073,6,0,0,Dairy,8.142857142857142
2026-01-15,ST015,SKU0073,3,0,0,Dairy,7.0
2026-01-16,ST015,SKU0073,6,0,0,Dairy,7.428571428571429
2026-01-17,ST015,SKU0073,4,0,0,Dairy,6.714285714285714
2026-01-18,ST015,SKU0073,3,0,0,Dairy,6.142857142857143
2026-01-19,ST015,SKU0073,7,0,0,Dairy,6.285714285714286
2026-01-20,ST015,SKU0073,11,0,0,Dairy,6.0
2026-01-21,ST015,SKU0073,5,0,0,Dairy,5.714285714285714
2026-01-22,ST015,SKU0073,7,0,0,Dairy,5.571428571428571
2026-01-23,ST015,SKU0073,16,0,0,Dairy,6.142857142857143
2026-01-24,ST015,SKU0073,7,0,0,Dairy,7.571428571428571
2026-01-25,ST015,SKU0073,6,0,0,Dairy,8.0
2026-01-26,ST015,SKU0073,3,0,0,Dairy,8.428571428571429
2026-01-27,ST015,SKU0073,6,0,0,Dairy,7.857142857142857
2026-01-28,ST015,SKU0073,10,0,0,Dairy,7.142857142857143
2026-01-29,ST015,SKU0073,4,0,0,Dairy,7.857142857142857
2026-01-30,ST015,SKU0073,4,0,0,Dairy,7.428571428571429
2026-01-03,ST015,SKU0074,13,0,0,Grocery,12.0
2026-01-04,ST015,SKU0074,9,0,0,Grocery,11.714285714285714
2026-01-05,ST015,SKU0074,15,0,0,Grocery,12.0
2026-01-06,ST015,SKU0074,19,0,0,Grocery,11.714285714285714
2026-01-07,ST015,SKU0074,10,0,0,Grocery,12.857142857142858
2026-01-08,ST015,SKU0074,18,0,0,Grocery,13.285714285714286
2026-01-09,ST015,SKU0074,1,0,0,Grocery,14.571428571428571
2026-01-10,ST015,SKU0074,9,0,0,Grocery,12.142857142857142
2026-01-11,ST015,SKU0074,11,0,0,Grocery,11.571428571428571
2026-01-12,ST015,SKU0074,8,0,0,Grocery,11.857142857142858
2026-01-13,ST015,SKU0074,11,0,0,Grocery,10.857142857142858
2026-01-14,ST015,SKU0074,13,0,0,Grocery,9.714285714285714
2026-01-15,ST015,SKU0074,6,0,0,Grocery,10.142857142857142
2026-01-16,ST015,SKU0074,1,0,0,Grocery,8.428571428571429
2026-01-17,ST015,SKU0074,5,0,0,Grocery,8.428571428571429
2026-01-18,ST015,SKU0074,10,0,0,Grocery,7.857142857142857
2026-01-19,ST015,SKU0074,12,0,0,Grocery,7.714285714285714
2026-01-20,ST015,SKU0074,9,0,0,Grocery,8.285714285714286
2026-01-21,ST015,SKU0074,10,0,0,Grocery,8.0
2026-01-22,ST015,SKU0074,5,0,0,Grocery,7.571428571428571
2026-01-23,ST015,SKU0074,8,0,0,Grocery,7.428571428571429
2026-01-24,ST015,SKU0074,12,0,0,Grocery,8.428571428571429
2026-01-25,ST015,SKU0074,8,0,0,Grocery,9.428571428571429
2026-01-26,ST015,SKU0074,6,0,0,Grocery,9.142857142857142
2026-01-27,ST015,SKU0074,24,0,0,Grocery,8.285714285714286
2026-01-28,ST015,SKU0074,9,0,0,Grocery,10.428571428571429
2026-01-29,ST015,SKU0074,17,0,0,Grocery,10.285714285714286
2026-01-30,ST015,SKU0074,7,0,0,Grocery,12.0
2026-01-03,ST015,SKU0075,12,0,0,Snacks,8.142857142857142
2026-01-04,ST015,SKU0075,4,0,0,Snacks,8.428571428571429
2026-01-05,ST015,SKU0075,7,0,0,Snacks,7.857142857142857
2026-01-06,ST015,SKU0075,6,0,0,Snacks,7.571428571428571
2026-01-07,ST015,SKU0075,2,0,0,Snacks,6.857142857142857
2026-01-08,ST015,SKU0075,5,0,0,Snacks,6.0
2026-01-09,ST015,SKU0075,3,0,0,Snacks,6.0
2026-01-10,ST015,SKU0075,8,0,0,Snacks,5.571428571428571
2026-01-11,ST015,SKU0075,4,0,0,Snacks,5.0
2026-01-12,ST015,SKU0075,7,0,0,Snacks,5.0
2026-01-13,ST015,SKU0075,8,0,0,Snacks,5.0
2026-01-14,ST015,SKU0075,7,0,0,Snacks,5.285714285714286
2026-01-15,ST015,SKU0075,2,0,0,Snacks,6.0
2026-01-16,ST015,SKU0075,5,0,0,Snacks,5.571428571428571
2026-01-17,ST015,SKU0075,12,0,0,Snacks,5.857142857142857
2026-01-18,ST015,SKU0075,8,0,0,Snacks,6.428571428571429
2026-01-19,ST015,SKU0075,6,0,0,Snacks,7.0
2026-01-20,ST015,SKU0075,4,0,0,Snacks,6.857142857142857
2026-01-21,ST015,SKU0075,4,0,0,Snacks,6.285714285714286
2026-01-22,ST015,SKU0075,1,0,0,Snacks,5.857142857142857
2026-01-23,ST015,SKU0075,1,0,0,Snacks,5.714285714285714
2026-01-24,ST015,SKU0075,11,0,0,Snacks,5.142857142857143
2026-01-25,ST015,SKU0075,9,0,0,Snacks,5.0
2026-01-26,ST015,SKU0075,5,0,0,Snacks,5.142857142857143
2026-01-27,ST015,SKU0075,4,0,0,Snacks,5.0
2026-01-28,ST015,SKU0075,7,0,0,Snacks,5.0
2026-01-29,ST015,SKU0075,7,0,0,Snacks,5.428571428571429
2026-01-30,ST015,SKU0075,14,0,0,Snacks,6.285714285714286
2026-01-03,ST015,SKU0076,2,0,0,Home Care,1.7142857142857142
2026-01-04,ST015,SKU0076,2,0,0,Home Care,1.7142857142857142
2026-01-05,ST015,SKU0076,6,0,0,Home Care,1.8571428571428572
2026-01-06,ST015,SKU0076,1,0,0,Home Care,2.4285714285714284
2026-01-07,ST015,SKU0076,1,0,0,Home Care,2.2857142857142856
2026-01-08,ST015,SKU0076,2,0,0,Home Care,2.142857142857143
2026-01-09,ST015,SKU0076,1,0,0,Home Care,2.4285714285714284
2026-01-10,ST015,SKU0076,2,0,0,Home Care,2.142857142857143
2026-01-11,ST015,SKU0076,2,0,0,Home Care,2.142857142857143
2026-01-12,ST015,SKU0076,2,0,0,Home Care,2.142857142857143
2026-01-13,ST015,SKU0076,2,0,0,Home Care,1.5714285714285714
2026-01-14,ST015,SKU0076,0,0,0,Home Care,1.7142857142857142
2026-01-15,ST015,SKU0076,4,0,0,Home Care,1.5714285714285714
2026-01-16,ST015,SKU0076,0,0,0,Home Care,1.8571428571428572
2026-01-17,ST015,SKU0076,0,0,0,Home Care,1.7142857142857142
2026-01-18,ST015,SKU0076,3,0,0,Home Care,1.4285714285714286
2026-01-19,ST015,SKU0076,4,0,0,Home Care,1.5714285714285714
2026-01-20,ST015,SKU0076,0,0,0,Home Care,1.8571428571428572
2026-01-21,ST015,SKU0076,1,0,0,Home Care,1.5714285714285714
2026-01-22,ST015,SKU0076,7,0,0,Home Care,1.7142857142857142
2026-01-23,ST015,SKU0076,1,0,0,Home Care,2.142857142857143
2026-01-24,ST015,SKU0076,2,0,0,Home Care,2.2857142857142856
2026-01-25,ST015,SKU0076,1,0,0,Home Care,2.5714285714285716
2026-01-26,ST015,SKU0076,1,0,0,Home Care,2.2857142857142856
2026-01-27,ST015,SKU0076,1,0,0,Home Care,1.8571428571428572
2026-01-28,ST015,SKU0076,0,0,0,Home Care,2.0
2026-01-29,ST015,SKU0076,2,0,0,Home Care,1.8571428571428572
2026-01-30,ST015,SKU0076,3,0,0,Home Care,1.1428571428571428
2026-01-03,ST015,SKU0077,12,0,0,Grocery,10.428571428571429
2026-01-04,ST015,SKU0077,18,0,0,Grocery,11.571428571428571
2026-01-05,ST015,SKU0077,19,0,0,Grocery,12.428571428571429
2026-01-06,ST015,SKU0077,6,0,0,Grocery,14.428571428571429
2026-01-07,ST015,SKU0077,3,0,0,Grocery,14.571428571428571
2026-01-08,ST015,SKU0077,13,0,0,Grocery,11.0
2026-01-09,ST015,SKU0077,24,0,0,Grocery,11.0
2026-01-10,ST015,SKU0077,13,0,0,Grocery,13.571428571428571
2026-01-11,ST015,SKU0077,4,0,0,Grocery,13.714285714285714
2026-01-12,ST015,SKU0077,11,0,0,Grocery,11.714285714285714
2026-01-13,ST015,SKU0077,4,0,0,Grocery,10.571428571428571
2026-01-14,ST015,SKU0077,8,0,0,Grocery,10.285714285714286
2026-01-15,ST015,SKU0077,7,0,0,Grocery,11.0
2026-01-16,ST015,SKU0077,5,0,0,Grocery,10.142857142857142
2026-01-17,ST015,SKU0077,12,0,0,Grocery,7.428571428571429
2026-01-18,ST015,SKU0077,8,0,0,Grocery,7.285714285714286
2026-01-19,ST015,SKU0077,15,0,0,Grocery,7.857142857142857
2026-01-20,ST015,SKU0077,6,0,0,Grocery,8.428571428571429
2026-01-21,ST015,SKU0077,3,0,0,Grocery,8.714285714285714
2026-01-22,ST015,SKU0077,2,0,0,Grocery,8.0
2026-01-23,ST015,SKU0077,16,0,0,Grocery,7.285714285714286
2026-01-24,ST015,SKU0077,9,0,0,Grocery,8.857142857142858
2026-01-25,ST015,SKU0077,11,0,0,Grocery,8.428571428571429
2026-01-26,ST015,SKU0077,18,0,0,Grocery,8.857142857142858
2026-01-27,ST015,SKU0077,9,0,0,Grocery,9.285714285714286
2026-01-28,ST015,SKU0077,18,0,0,Grocery,9.714285714285714
2026-01-29,ST015,SKU0077,13,0,0,Grocery,11.857142857142858
2026-01-30,ST015,SKU0077,8,0,0,Grocery,13.428571428571429
2026-01-03,ST015,SKU0078,5,0,0,Dairy,8.0
2026-01-04,ST015,SKU0078,5,0,0,Dairy,8.142857142857142
2026-01-05,ST015,SKU0078,6,0,0,Dairy,7.714285714285714
2026-01-06,ST015,SKU0078,15,0,0,Dairy,8.285714285714286
2026-01-07,ST015,SKU0078,12,0,0,Dairy,9.428571428571429
2026-01-08,ST015,SKU0078,5,0,0,Dairy,7.857142857142857
2026-01-09,ST015,SKU0078,6,0,0,Dairy,7.857142857142857
2026-01-10,ST015,SKU0078,7,0,0,Dairy,7.714285714285714
2026-01-11,ST015,SKU0078,11,0,0,Dairy,8.0
2026-01-12,ST015,SKU0078,20,0,0,Dairy,8.857142857142858
2026-01-13,ST015,SKU0078,5,0,0,Dairy,10.857142857142858
2026-01-14,ST015,SKU0078,4,0,0,Dairy,9.428571428571429
2026-01-15,ST015,SKU0078,2,0,0,Dairy,8.285714285714286
2026-01-16,ST015,SKU0078,1,0,0,Dairy,7.857142857142857
2026-01-17,ST015,SKU0078,7,0,0,Dairy,7.142857142857143
2026-01-18,ST015,SKU0078,6,0,0,Dairy,7.142857142857143
2026-01-19,ST015,SKU0078,6,0,0,Dairy,6.428571428571429
2026-01-20,ST015,SKU0078,6,0,0,Dairy,4.428571428571429
2026-01-21,ST015,SKU0078,9,0,0,Dairy,4.571428571428571
2026-01-22,ST015,SKU0078,6,0,0,Dairy,5.285714285714286
2026-01-23,ST015,SKU0078,10,0,0,Dairy,5.857142857142857
2026-01-24,ST015,SKU0078,15,0,0,Dairy,7.142857142857143
2026-01-25,ST015,SKU0078,4,0,0,Dairy,8.285714285714286
2026-01-26,ST015,SKU0078,24,0,0,Dairy,8.0
2026-01-27,ST015,SKU0078,15,0,0,Dairy,10.571428571428571
2026-01-28,ST015,SKU0078,3,0,0,Dairy,11.857142857142858
2026-01-29,ST015,SKU0078,6,0,0,Dairy,11.0
2026-01-30,ST015,SKU0078,11,0,0,Dairy,11.0
2026-01-03,ST015,SKU0079,8,0,0,Personal Care,3.857142857142857
2026-01-04,ST015,SKU0079,5,0,0,Personal Care,4.714285714285714
2026-01-05,ST015,SKU0079,0,0,0,Personal Care,4.857142857142857
2026-01-06,ST015,SKU0079,3,0,0,Personal Care,4.714285714285714
2026-01-07,ST015,SKU0079,0,0,0,Personal Care,5.0
2026-01-08,ST015,SKU0079,1,0,0,Personal Care,4.571428571428571
2026-01-09,ST015,SKU0079,1,0,0,Personal Care,3.2857142857142856
2026-01-10,ST015,SKU0079,4,0,0,Personal Care,2.5714285714285716
2026-01-11,ST015,SKU0079,0,0,0,Personal Care,2.0
2026-01-12,ST015,SKU0079,2,0,0,Personal Care,1.2857142857142858
2026-01-13,ST015,SKU0079,2,0,0,Personal Care,1.5714285714285714
2026-01-14,ST015,SKU0079,5,0,0,Personal Care,1.4285714285714286
2026-01-15,ST015,SKU0079,6,0,0,Personal Care,2.142857142857143
2026-01-16,ST015,SKU0079,1,0,0,Personal Care,2.857142857142857
2026-01-17,ST015,SKU0079,1,0,0,Personal Care,2.857142857142857
2026-01-18,ST015,SKU0079,0,0,0,Personal Care,2.4285714285714284
2026-01-19,ST015,SKU0079,1,0,0,Personal Care,2.4285714285714284
2026-01-20,ST015,SKU0079,4,0,0,Personal Care,2.2857142857142856
2026-01-21,ST015,SKU0079,3,0,0,Personal Care,2.5714285714285716
2026-01-22,ST015,SKU0079,5,0,0,Personal Care,2.2857142857142856
2026-01-23,ST015,SKU0079,2,0,0,Personal Care,2.142857142857143
2026-01-24,ST015,SKU0079,0,0,0,Personal Care,2.2857142857142856
2026-01-25,ST015,SKU0079,5,0,0,Personal Care,2.142857142857143
2026-01-26,ST015,SKU0079,2,0,0,Personal Care,2.857142857142857
2026-01-27,ST015,SKU0079,1,0,0,Personal Care,3.0
2026-01-28,ST015,SKU0079,3,0,0,Personal Care,2.5714285714285716
2026-01-29,ST015,SKU0079,1,0,0,Personal Care,2.5714285714285716
2026-01-30,ST015,SKU0079,1,0,0,Personal Care,2.0
2026-01-03,ST015,SKU0080,17,0,0,Beverages,6.571428571428571
2026-01-04,ST015,SKU0080,4,0,0,Beverages,8.714285714285714
2026-01-05,ST015,SKU0080,1,0,0,Beverages,8.142857142857142
2026-01-06,ST015,SKU0080,6,0,0,Beverages,7.857142857142857
2026-01-07,ST015,SKU0080,11,0,0,Beverages,8.428571428571429
2026-01-08,ST015,SKU0080,3,0,0,Beverages,8.285714285714286
2026-01-09,ST015,SKU0080,10,0,0,Beverages,7.0
2026-01-10,ST015,SKU0080,6,0,0,Beverages,7.428571428571429
2026-01-11,ST015,SKU0080,10,0,0,Beverages,5.857142857142857
2026-01-12,ST015,SKU0080,3,0,0,Beverages,6.714285714285714
2026-01-13,ST015,SKU0080,4,0,0,Beverages,7.0
2026-01-14,ST015,SKU0080,8,0,0,Beverages,6.714285714285714
2026-01-15,ST015,SKU0080,4,0,0,Beverages,6.285714285714286
2026-01-16,ST015,SKU0080,2,0,0,Beverages,6.428571428571429
2026-01-17,ST015,SKU0080,1,0,0,Beverages,5.285714285714286
2026-01-18,ST015,SKU0080,9,0,0,Beverages,4.571428571428571
2026-01-19,ST015,SKU0080,7,0,0,Beverages,4.428571428571429
2026-01-20,ST015,SKU0080,3,0,0,Beverages,5.0
2026-01-21,ST015,SKU0080,4,0,0,Beverages,4.857142857142857
2026-01-22,ST015,SKU0080,5,0,0,Beverages,4.285714285714286
2026-01-23,ST015,SKU0080,9,0,0,Beverages,4.428571428571429
2026-01-24,ST015,SKU0080,4,0,0,Beverages,5.428571428571429
2026-01-25,ST015,SKU0080,4,0,0,Beverages,5.857142857142857
2026-01-26,ST015,SKU0080,11,0,0,Beverages,5.142857142857143
2026-01-27,ST015,SKU0080,3,0,0,Beverages,5.714285714285714
2026-01-28,ST015,SKU0080,6,0,0,Beverages,5.714285714285714
2026-01-29,ST015,SKU0080,4,0,0,Beverages,6.0
2026-01-30,ST015,SKU0080,4,0,0,Beverages,5.857142857142857
2026-01-03,ST015,SKU0081,1,0,0,Personal Care,4.428571428571429
2026-01-04,ST015,SKU0081,1,0,0,Personal Care,3.5714285714285716
2026-01-05,ST015,SKU0081,3,0,0,Personal Care,3.142857142857143
2026-01-06,ST015,SKU0081,4,0,0,Personal Care,2.7142857142857144
2026-01-07,ST015,SKU0081,6,0,0,Personal Care,2.5714285714285716
2026-01-08,ST015,SKU0081,1,0,0,Personal Care,3.2857142857142856
2026-01-09,ST015,SKU0081,3,0,0,Personal Care,3.142857142857143
2026-01-10,ST015,SKU0081,0,0,0,Personal Care,2.7142857142857144
2026-01-11,ST015,SKU0081,3,0,0,Personal Care,2.5714285714285716
2026-01-12,ST015,SKU0081,0,0,0,Personal Care,2.857142857142857
2026-01-13,ST015,SKU0081,2,0,0,Personal Care,2.4285714285714284
2026-01-14,ST015,SKU0081,1,0,0,Personal Care,2.142857142857143
2026-01-15,ST015,SKU0081,1,0,0,Personal Care,1.4285714285714286
2026-01-16,ST015,SKU0081,3,0,0,Personal Care,1.4285714285714286
2026-01-17,ST015,SKU0081,1,0,0,Personal Care,1.4285714285714286
2026-01-18,ST015,SKU0081,4,0,0,Personal Care,1.5714285714285714
2026-01-19,ST015,SKU0081,6,0,0,Personal Care,1.7142857142857142
2026-01-20,ST015,SKU0081,1,0,0,Personal Care,2.5714285714285716
2026-01-21,ST015,SKU0081,12,0,0,Personal Care,2.4285714285714284
2026-01-22,ST015,SKU0081,2,0,0,Personal Care,4.0
2026-01-23,ST015,SKU0081,2,0,0,Personal Care,4.142857142857143
2026-01-24,ST015,SKU0081,8,0,0,Personal Care,4.0
2026-01-25,ST015,SKU0081,8,0,0,Personal Care,5.0
2026-01-26,ST015,SKU0081,5,0,0,Personal Care,5.571428571428571
2026-01-27,ST015,SKU0081,5,0,0,Personal Care,5.428571428571429
2026-01-28,ST015,SKU0081,8,0,0,Personal Care,6.0
2026-01-29,ST015,SKU0081,1,0,0,Personal Care,5.428571428571429
2026-01-30,ST015,SKU0081,6,0,0,Personal Care,5.285714285714286
2026-01-03,ST015,SKU0082,12,0,0,Grocery,15.0
2026-01-04,ST015,SKU0082,12,0,0,Grocery,15.142857142857142
2026-01-05,ST015,SKU0082,13,0,0,Grocery,12.428571428571429
2026-01-06,ST015,SKU0082,6,0,0,Grocery,12.285714285714286
2026-01-07,ST015,SKU0082,8,0,0,Grocery,11.714285714285714
2026-01-08,ST015,SKU0082,18,0,0,Grocery,11.0
2026-01-09,ST015,SKU0082,18,0,0,Grocery,12.142857142857142
2026-01-10,ST015,SKU0082,10,0,0,Grocery,12.428571428571429
2026-01-11,ST015,SKU0082,13,0,0,Grocery,12.142857142857142
2026-01-12,ST015,SKU0082,10,0,0,Grocery,12.285714285714286
2026-01-13,ST015,SKU0082,3,0,0,Grocery,11.857142857142858
2026-01-14,ST015,SKU0082,5,0,0,Grocery,11.428571428571429
2026-01-15,ST015,SKU0082,7,0,0,Grocery,11.0
2026-01-16,ST015,SKU0082,10,0,0,Grocery,9.428571428571429
2026-01-17,ST015,SKU0082,16,0,0,Grocery,8.285714285714286
2026-01-18,ST015,SKU0082,16,0,0,Grocery,9.142857142857142
2026-01-19,ST015,SKU0082,9,0,0,Grocery,9.571428571428571
2026-01-20,ST015,SKU0082,4,0,0,Grocery,9.428571428571429
2026-01-21,ST015,SKU0082,7,0,0,Grocery,9.571428571428571
2026-01-22,ST015,SKU0082,14,0,0,Grocery,9.857142857142858
2026-01-23,ST015,SKU0082,7,0,0,Grocery,10.857142857142858
2026-01-24,ST015,SKU0082,10,0,0,Grocery,10.428571428571429
2026-01-25,ST015,SKU0082,11,0,0,Grocery,9.571428571428571
2026-01-26,ST015,SKU0082,3,0,0,Grocery,8.857142857142858
2026-01-27,ST015,SKU0082,4,0,0,Grocery,8.0
2026-01-28,ST015,SKU0082,12,0,0,Grocery,8.0
2026-01-29,ST015,SKU0082,2,0,0,Grocery,8.714285714285714
2026-01-30,ST015,SKU0082,7,0,0,Grocery,7.0
2026-01-03,ST015,SKU0083,4,0,0,Home Care,4.714285714285714
2026-01-04,ST015,SKU0083,2,0,0,Home Care,4.428571428571429
2026-01-05,ST015,SKU0083,1,0,0,Home Care,4.428571428571429
2026-01-06,ST015,SKU0083,1,0,0,Home Care,3.857142857142857
2026-01-07,ST015,SKU0083,1,0,0,Home Care,3.7142857142857144
2026-01-08,ST015,SKU0083,0,0,0,Home Care,2.7142857142857144
2026-01-09,ST015,SKU0083,6,0,0,Home Care,1.8571428571428572
2026-01-10,ST015,SKU0083,2,0,0,Home Care,2.142857142857143
2026-01-11,ST015,SKU0083,2,0,0,Home Care,1.8571428571428572
2026-01-12,ST015,SKU0083,2,0,0,Home Care,1.8571428571428572
2026-01-13,ST015,SKU0083,3,0,0,Home Care,2.0
2026-01-14,ST015,SKU0083,1,0,0,Home Care,2.2857142857142856
2026-01-15,ST015,SKU0083,1,0,0,Home Care,2.2857142857142856
2026-01-16,ST015,SKU0083,4,0,0,Home Care,2.4285714285714284
2026-01-17,ST015,SKU0083,1,0,0,Home Care,2.142857142857143
2026-01-18,ST015,SKU0083,0,0,0,Home Care,2.0
2026-01-19,ST015,SKU0083,4,0,0,Home Care,1.7142857142857142
2026-01-20,ST015,SKU0083,1,0,0,Home Care,2.0
2026-01-21,ST015,SKU0083,3,0,0,Home Care,1.7142857142857142
2026-01-22,ST015,SKU0083,3,0,0,Home Care,2.0
2026-01-23,ST015,SKU0083,4,0,0,Home Care,2.2857142857142856
2026-01-24,ST015,SKU0083,3,0,0,Home Care,2.2857142857142856
2026-01-25,ST015,SKU0083,0,0,0,Home Care,2.5714285714285716
2026-01-26,ST015,SKU0083,1,0,0,Home Care,2.5714285714285716
2026-01-27,ST015,SKU0083,2,0,0,Home Care,2.142857142857143
2026-01-28,ST015,SKU0083,3,0,0,Home Care,2.2857142857142856
2026-01-29,ST015,SKU0083,2,0,0,Home Care,2.2857142857142856
2026-01-30,ST015,SKU0083,0,0,0,Home Care,2.142857142857143
2026-01-03,ST015,SKU0084,2,0,0,Home Care,3.0
2026-01-04,ST015,SKU0084,4,0,0,Home Care,2.2857142857142856
2026-01-05,ST015,SKU0084,0,0,0,Home Care,2.2857142857142856
2026-01-06,ST015,SKU0084,2,0,0,Home Care,2.142857142857143
2026-01-07,ST015,SKU0084,1,0,0,Home Care,1.8571428571428572
2026-01-08,ST015,SKU0084,4,0,0,Home Care,2.0
2026-01-09,ST015,SKU0084,3,0,0,Home Care,2.0
2026-01-10,ST015,SKU0084,1,0,0,Home Care,2.2857142857142856
2026-01-11,ST015,SKU0084,1,0,0,Home Care,2.142857142857143
2026-01-12,ST015,SKU0084,3,0,0,Home Care,1.7142857142857142
2026-01-13,ST015,SKU0084,1,0,0,Home Care,2.142857142857143
2026-01-14,ST015,SKU0084,8,0,0,Home Care,2.0
2026-01-15,ST015,SKU0084,1,0,0,Home Care,3.0
2026-01-16,ST015,SKU0084,1,0,0,Home Care,2.5714285714285716
2026-01-17,ST015,SKU0084,1,0,0,Home Care,2.2857142857142856
2026-01-18,ST015,SKU0084,3,0,0,Home Care,2.2857142857142856
2026-01-19,ST015,SKU0084,4,0,0,Home Care,2.5714285714285716
2026-01-20,ST015,SKU0084,4,0,0,Home Care,2.7142857142857144
2026-01-21,ST015,SKU0084,1,0,0,Home Care,3.142857142857143
2026-01-22,ST015,SKU0084,5,0,0,Home Care,2.142857142857143
2026-01-23,ST015,SKU0084,1,0,0,Home Care,2.7142857142857144
2026-01-24,ST015,SKU0084,0,0,0,Home Care,2.7142857142857144
2026-01-25,ST015,SKU0084,1,0,0,Home Care,2.5714285714285716
